time,year,month,lat,lon,lw_down,sw_down,t,wind,q,pstar,Rainf_GPCC,precip,date_time_utc,date_time_local,cosz,diff_rad
572400,2004,7,-22.698538,-47.642881,370.86496,485.9443978,300.4199449,1.235882303,0.015627148,94608.75365,0,0,07/07/2004 15:00,07/07/2004 12:00,0.702986398,251.518601
583200,2004,7,-22.698538,-47.642881,406.6475,434.8542917,302.5538056,1.669760151,0.014658148,94376.21332,0,0,07/07/2004 18:00,07/07/2004 15:00,0.481500716,64.18448488
594000,2004,7,-22.698538,-47.642881,401.20288,80.29289447,298.8404367,0.987761719,0.014014826,94339.55586,0,0,07/07/2004 21:00,07/07/2004 18:00,0,80.29289447
604800,2004,7,-22.698538,-47.642881,372.9218,0,295.0601526,0.773226851,0.012624507,94370.67168,0,9.26E-06,07/08/2004 0:00,07/07/2004 21:00,0,0
615600,2004,7,-22.698538,-47.642881,351.2966,0,291.0296385,1.127587805,0.012080324,94377.78294,0,0,07/08/2004 3:00,07/08/2004 0:00,0,0
626400,2004,7,-22.698538,-47.642881,336.10147,0,289.2149566,1.100673031,0.01130705,94317.69039,0,0,07/08/2004 6:00,07/08/2004 3:00,0,0
637200,2004,7,-22.698538,-47.642881,333.4158,0,288.1108406,1.152287427,0.010695647,94294.68638,0,0,07/08/2004 9:00,07/08/2004 6:00,0,0
648000,2004,7,-22.698538,-47.642881,339.75134,70.37947895,291.8735145,1.140713799,0.012263529,94395.87855,0,0,07/08/2004 12:00,07/08/2004 9:00,0.427111907,69.68841367
658800,2004,7,-22.698538,-47.642881,373.76,372.142217,298.7231643,1.76753612,0.014754586,94379.59349,0,0,07/08/2004 15:00,07/08/2004 12:00,0.704378532,216.2471715
669600,2004,7,-22.698538,-47.642881,394.7784,364.4035213,299.7999274,2.115823671,0.01460329,94193.94187,0,0,07/08/2004 18:00,07/08/2004 15:00,0.482712654,53.54916525
680400,2004,7,-22.698538,-47.642881,385.9539,70.85256051,295.3707527,1.404743547,0.01418549,94218.458,0,0,07/08/2004 21:00,07/08/2004 18:00,0,70.85256051
691200,2004,7,-22.698538,-47.642881,392.58945,0,292.7572054,1.214634599,0.015341292,94301.96839,0.000102431,0.000287037,07/09/2004 0:00,07/08/2004 21:00,0,0
702000,2004,7,-22.698538,-47.642881,367.34827,0,292.383927,0.310239318,0.013131541,94341.00332,5.96E-05,2.13E-05,07/09/2004 3:00,07/09/2004 0:00,0,0
712800,2004,7,-22.698538,-47.642881,362.98062,0,291.6831954,0.304562549,0.012963679,94284.62215,2.38E-05,8.53E-06,07/09/2004 6:00,07/09/2004 3:00,0,0
723600,2004,7,-22.698538,-47.642881,361.81732,0,290.2909978,0.275808035,0.013099125,94276.30724,0.000142074,5.08E-05,07/09/2004 9:00,07/09/2004 6:00,0,0
734400,2004,7,-22.698538,-47.642881,398.3405,11.1162099,290.7843096,0.250081405,0.013869892,94416.79193,0.000323749,0.000115792,07/09/2004 12:00,07/09/2004 9:00,0.428345487,11.1162099
745200,2004,7,-22.698538,-47.642881,408.29178,121.4873081,293.6692643,0.559888458,0.01610292,94322.66756,0.000263283,9.42E-05,07/09/2004 15:00,07/09/2004 12:00,0.705849601,121.4873081
756000,2004,7,-22.698538,-47.642881,408.60956,213.2959758,293.7436197,0.825962532,0.016087576,94132.97734,0.000141074,5.05E-05,07/09/2004 18:00,07/09/2004 15:00,0.483993858,203.8834547
766800,2004,7,-22.698538,-47.642881,391.37064,78.26717292,292.9824061,0.395645176,0.015400524,94129.38852,4.99E-05,1.78E-05,07/09/2004 21:00,07/09/2004 18:00,0,78.26717292
777600,2004,7,-22.698538,-47.642881,367.9209,0,291.6622801,0.453812526,0.014364949,94176.24194,3.21E-05,1.15E-05,07/10/2004 0:00,07/09/2004 21:00,0,0
788400,2004,7,-22.698538,-47.642881,353.35623,0,286.3180682,0.37482493,0.010231556,94327.9982,0,0,07/10/2004 3:00,07/10/2004 0:00,0,0
799200,2004,7,-22.698538,-47.642881,340.87924,0,285.6240229,0.391610442,0.009739322,94340.2535,0,0,07/10/2004 6:00,07/10/2004 3:00,0,0
810000,2004,7,-22.698538,-47.642881,339.21033,0,285.2030992,0.365075173,0.009348529,94334.87191,0,0,07/10/2004 9:00,07/10/2004 6:00,0,0
820800,2004,7,-22.698538,-47.642881,365.9403,41.83718545,286.4632966,0.331821938,0.010148306,94532.45482,0.000275698,0.000380932,07/10/2004 12:00,07/10/2004 9:00,0.429645233,41.83718545
831600,2004,7,-22.698538,-47.642881,401.49,108.7685355,290.9378654,0.518737393,0.012461172,94413.88478,0.000609093,0.000841584,07/10/2004 15:00,07/10/2004 12:00,0.70739866,108.7685355
842400,2004,7,-22.698538,-47.642881,414.574,53.53054756,291.9266471,0.731651191,0.013196349,94184.74447,0.000604165,0.000834775,07/10/2004 18:00,07/10/2004 15:00,0.485343599,53.53054756
853200,2004,7,-22.698538,-47.642881,414.19815,27.16002778,290.3444682,0.650088069,0.013028072,94290.2077,0.00010009,0.000138274,07/10/2004 21:00,07/10/2004 18:00,0,27.16002778
864000,2004,7,-22.698538,-47.642881,411.12198,0,289.2625324,0.364190864,0.012861485,94455.58463,0.000280646,0.000387768,07/11/2004 0:00,07/10/2004 21:00,0,0
874800,2004,7,-22.698538,-47.642881,398.71408,0,291.1324815,0.981168049,0.014023231,94643.16239,0.000463803,4.93E-06,07/11/2004 3:00,07/11/2004 0:00,0,0
885600,2004,7,-22.698538,-47.642881,409.7071,0,289.7013117,1.431706938,0.012648999,94702.38365,0.000336656,3.58E-06,07/11/2004 6:00,07/11/2004 3:00,0,0
896400,2004,7,-22.698538,-47.642881,408.55496,0,287.4525949,1.917521983,0.010844422,94780.93921,4.38E-05,4.66E-07,07/11/2004 9:00,07/11/2004 6:00,0,0
907200,2004,7,-22.698538,-47.642881,396.26385,15.64943203,285.7808091,2.077386275,0.009489233,94990.72596,2.66E-05,2.83E-07,07/11/2004 12:00,07/11/2004 9:00,0.431010431,15.64943203
918000,2004,7,-22.698538,-47.642881,386.4484,216.6540583,288.4318525,2.384464728,0.00981462,95036.51752,0,0,07/11/2004 15:00,07/11/2004 12:00,0.709024712,195.3467861
928800,2004,7,-22.698538,-47.642881,368.6692,315.5016879,288.653038,2.313473141,0.00930371,94916.6098,0,0,07/11/2004 18:00,07/11/2004 15:00,0.486761107,162.7095792
939600,2004,7,-22.698538,-47.642881,354.1553,77.10222924,285.2453156,2.236255212,0.007723312,94970.67498,0,0,07/11/2004 21:00,07/11/2004 18:00,0,77.10222924
950400,2004,7,-22.698538,-47.642881,339.79214,0,283.3225968,2.306023673,0.007001429,95078.9865,0,0,07/12/2004 0:00,07/11/2004 21:00,0,0
961200,2004,7,-22.698538,-47.642881,324.72128,0,284.7482991,1.091940266,0.00822042,95037.92486,0,0,07/12/2004 3:00,07/12/2004 0:00,0,0
972000,2004,7,-22.698538,-47.642881,335.27155,0,284.5658057,0.990744033,0.008191405,95011.30735,0,0,07/12/2004 6:00,07/12/2004 3:00,0,0
982800,2004,7,-22.698538,-47.642881,363.2596,0,285.2124482,0.866296841,0.008509404,94953.72161,1.32E-05,0,07/12/2004 9:00,07/12/2004 6:00,0,0
993600,2004,7,-22.698538,-47.642881,371.50537,61.74781366,287.6514911,0.857405924,0.009702268,95083.73961,0,0,07/12/2004 12:00,07/12/2004 9:00,0.432440333,61.74781366
1004400,2004,7,-22.698538,-47.642881,401.0636,395.1186719,293.7425047,0.814732415,0.012824621,95023.99344,0,0,07/12/2004 15:00,07/12/2004 12:00,0.710726711,349.5798048
1015200,2004,7,-22.698538,-47.642881,396.59384,607.2159304,297.5173993,0.635958986,0.014973487,94834.82607,0,0,07/12/2004 18:00,07/12/2004 15:00,0.488245573,246.2447147
1026000,2004,7,-22.698538,-47.642881,392.42392,154.4361025,295.4010567,0.582023873,0.014792116,94824.93501,0,0,07/12/2004 21:00,07/12/2004 18:00,0,154.4361025
1036800,2004,7,-22.698538,-47.642881,369.17633,0,291.0809951,0.640897661,0.012365708,94909.55205,0,0,07/13/2004 0:00,07/12/2004 21:00,0,0
1047600,2004,7,-22.698538,-47.642881,361.6877,0,287.2903176,0.844085093,0.010623392,94964.53835,1.91E-05,0,07/13/2004 3:00,07/13/2004 0:00,0,0
1058400,2004,7,-22.698538,-47.642881,354.13193,0,286.7530424,0.791001324,0.010511528,94850.75291,1.28E-05,0,07/13/2004 6:00,07/13/2004 3:00,0,0
1069200,2004,7,-22.698538,-47.642881,349.5529,0,286.5156983,0.726025729,0.010414469,94785.84639,0,0,07/13/2004 9:00,07/13/2004 6:00,0,0
1080000,2004,7,-22.698538,-47.642881,351.29553,86.6272874,290.1507925,0.548358541,0.012330433,94964.43386,0,0,07/13/2004 12:00,07/13/2004 9:00,0.433934154,86.6272874
1090800,2004,7,-22.698538,-47.642881,377.8398,488.6205924,297.4731169,0.720073493,0.015502849,95008.27213,0,0,07/13/2004 15:00,07/13/2004 12:00,0.712503562,296.7997499
1101600,2004,7,-22.698538,-47.642881,395.94507,525.5482386,300.5230382,0.864913008,0.01650843,94769.58991,0,0,07/13/2004 18:00,07/13/2004 15:00,0.48979615,76.53809798
1112400,2004,7,-22.698538,-47.642881,387.83835,120.5001779,298.4294739,0.705791806,0.016181755,94727.96992,0,0,07/13/2004 21:00,07/13/2004 18:00,0,120.5001779
1123200,2004,7,-22.698538,-47.642881,364.82245,0,293.0645203,0.863751006,0.013562798,94808.59652,0,0,07/14/2004 0:00,07/13/2004 21:00,0,0
1134000,2004,7,-22.698538,-47.642881,349.76337,0,290.6698097,0.888548721,0.012815244,94858.38481,0,0,07/14/2004 3:00,07/14/2004 0:00,0,0
1144800,2004,7,-22.698538,-47.642881,335.04755,0,289.5021642,0.941754538,0.01160543,94826.23377,0,0,07/14/2004 6:00,07/14/2004 3:00,0,0
1155600,2004,7,-22.698538,-47.642881,317.29993,0,287.9409717,0.947781563,0.010620451,94833.74895,0,0,07/14/2004 9:00,07/14/2004 6:00,0,0
1166400,2004,7,-22.698538,-47.642881,323.71725,96.10664373,290.8561868,0.823785745,0.012126114,95022.88266,0,0,07/14/2004 12:00,07/14/2004 9:00,0.435491074,92.86154923
1177200,2004,7,-22.698538,-47.642881,350.84656,493.5078795,297.8538145,1.102353666,0.01469801,95032.73701,0,0,07/14/2004 15:00,07/14/2004 12:00,0.714354123,242.9371754
1188000,2004,7,-22.698538,-47.642881,368.0462,534.2572285,300.3576276,1.130100421,0.015200548,94850.20272,0,0,07/14/2004 18:00,07/14/2004 15:00,0.491411955,77.59831106
1198800,2004,7,-22.698538,-47.642881,359.59503,143.7208409,297.0291981,0.785265256,0.014804208,94827.81047,0,0,07/14/2004 21:00,07/14/2004 18:00,0,143.7208409
1209600,2004,7,-22.698538,-47.642881,345.66647,0,292.4702273,0.76441009,0.013167698,94947.99961,0,0,07/15/2004 0:00,07/14/2004 21:00,0,0
1220400,2004,7,-22.698538,-47.642881,334.82132,0,291.0088228,1.027608463,0.011510118,94901.87741,0,0,07/15/2004 3:00,07/15/2004 0:00,0,0
1231200,2004,7,-22.698538,-47.642881,325.3799,0,288.5994234,1.033033951,0.010592949,94858.21886,0,0,07/15/2004 6:00,07/15/2004 3:00,0,0
1242000,2004,7,-22.698538,-47.642881,318.82806,0,287.2871971,1.059108957,0.010120267,94875.9669,0,0,07/15/2004 9:00,07/15/2004 6:00,0,0
1252800,2004,7,-22.698538,-47.642881,332.92526,98.78393104,291.8393728,0.947132625,0.012593482,95078.48603,0,0,07/15/2004 12:00,07/15/2004 9:00,0.437110238,95.74089406
1263600,2004,7,-22.698538,-47.642881,367.8938,506.1695127,300.0796491,1.645348188,0.01608286,95019.23898,0,0,07/15/2004 15:00,07/15/2004 12:00,0.716277201,256.3901823
1274400,2004,7,-22.698538,-47.642881,384.46307,542.1025863,302.2138619,1.664637723,0.015938632,94791.21339,0,0,07/15/2004 18:00,07/15/2004 15:00,0.493092063,78.43263617
1285200,2004,7,-22.698538,-47.642881,371.81238,147.3884144,299.121207,0.998093717,0.015492242,94796.79635,0,0,07/15/2004 21:00,07/15/2004 18:00,0,147.3884144
1296000,2004,7,-22.698538,-47.642881,361.65808,0,294.690466,1.057036376,0.013947734,94878.20207,0,0,07/16/2004 0:00,07/15/2004 21:00,0,0
1306800,2004,7,-22.698538,-47.642881,347.26083,0,290.3948217,1.008452382,0.012701754,94961.46758,0,0,07/16/2004 3:00,07/16/2004 0:00,0,0
1317600,2004,7,-22.698538,-47.642881,335.62668,0,287.9675105,0.956640238,0.011677345,94910.27331,0,0,07/16/2004 6:00,07/16/2004 3:00,0,0
1328400,2004,7,-22.698538,-47.642881,327.1469,0,286.5045624,0.932950539,0.010931972,94868.01614,0,0,07/16/2004 9:00,07/16/2004 6:00,0,0
1339200,2004,7,-22.698538,-47.642881,343.68036,92.21527201,291.2255381,0.632506079,0.013472979,95028.0281,0,0,07/16/2004 12:00,07/16/2004 9:00,0.438790757,89.77969865
1350000,2004,7,-22.698538,-47.642881,379.67218,473.9503873,299.0169228,0.652640587,0.015243591,95069.87723,1.73E-05,0,07/16/2004 15:00,07/16/2004 12:00,0.71827156,247.5390668
1360800,2004,7,-22.698538,-47.642881,399.2988,446.7274366,301.2985571,1.322673261,0.014714162,94875.02649,0,0,07/16/2004 18:00,07/16/2004 15:00,0.494835517,64.45737591
1371600,2004,7,-22.698538,-47.642881,391.885,101.9217189,297.7415536,0.921097217,0.014833626,94890.65746,0,0,07/16/2004 21:00,07/16/2004 18:00,0,101.9217189
1382400,2004,7,-22.698538,-47.642881,380.67352,0,293.7305337,1.085039697,0.01505661,94996.65369,1.52E-05,0,07/17/2004 0:00,07/16/2004 21:00,0,0
1393200,2004,7,-22.698538,-47.642881,386.10464,0,291.2363209,1.356236026,0.013196131,95201.82245,4.97E-05,8.57E-05,07/17/2004 3:00,07/17/2004 0:00,0,0
1404000,2004,7,-22.698538,-47.642881,399.4023,0,289.456169,1.653660528,0.012153091,95221.589,0.00012612,0.000217459,07/17/2004 6:00,07/17/2004 3:00,0,0
1414800,2004,7,-22.698538,-47.642881,390.6852,0,287.873805,1.647765648,0.010780704,95212.45273,5.30E-05,9.14E-05,07/17/2004 9:00,07/17/2004 6:00,0,0
1425600,2004,7,-22.698538,-47.642881,385.81964,29.57902492,288.1012403,2.113999539,0.010349123,95397.68041,0,0,07/17/2004 12:00,07/17/2004 9:00,0.440531706,29.57902492
1436400,2004,7,-22.698538,-47.642881,388.30914,194.8475668,291.93539,2.595872006,0.011499226,95408.75263,2.01E-05,3.48E-05,07/17/2004 15:00,07/17/2004 12:00,0.720335917,161.4257368
1447200,2004,7,-22.698538,-47.642881,390.09146,182.9564317,291.1457736,2.157711237,0.01153292,95288.02826,1.41E-05,2.43E-05,07/17/2004 18:00,07/17/2004 15:00,0.49664132,122.6392997
1458000,2004,7,-22.698538,-47.642881,385.52048,30.67253217,288.4434552,1.945626866,0.010746426,95300.61042,0,0,07/17/2004 21:00,07/17/2004 18:00,0,30.67253217
1468800,2004,7,-22.698538,-47.642881,391.79623,0,288.127846,1.92112815,0.010691373,95449.06409,0,0,07/18/2004 0:00,07/17/2004 21:00,0,0
1479600,2004,7,-22.698538,-47.642881,386.9574,0,288.3206849,2.349385716,0.010247716,95431.79883,0,0,07/18/2004 3:00,07/18/2004 0:00,0,0
1490400,2004,7,-22.698538,-47.642881,387.24622,0,288.0157212,2.123235589,0.010098895,95330.56723,0,0,07/18/2004 6:00,07/18/2004 3:00,0,0
1501200,2004,7,-22.698538,-47.642881,389.60834,0,287.9835777,2.07576073,0.010011681,95336.6268,1.25E-05,4.25E-07,07/18/2004 9:00,07/18/2004 6:00,0,0
1512000,2004,7,-22.698538,-47.642881,387.0237,46.36315072,288.8250906,3.239625619,0.010173314,95516.89148,0,0,07/18/2004 12:00,07/18/2004 9:00,0.442332129,46.36315072
1522800,2004,7,-22.698538,-47.642881,397.68906,228.9969061,292.4835545,2.75488897,0.011522486,95508.10561,5.05E-05,1.72E-06,07/18/2004 15:00,07/18/2004 12:00,0.722468943,226.1372779
1533600,2004,7,-22.698538,-47.642881,389.21613,271.0596076,291.1972225,2.276456773,0.011790295,95321.84105,7.60E-05,2.59E-06,07/18/2004 18:00,07/18/2004 15:00,0.49850844,226.998306
1544400,2004,7,-22.698538,-47.642881,379.38098,58.85811337,288.8182098,2.168220645,0.011025979,95292.79692,5.78E-05,1.96E-06,07/18/2004 21:00,07/18/2004 18:00,0,58.85811337
1555200,2004,7,-22.698538,-47.642881,385.88754,0,288.3559388,2.100425958,0.010851572,95381.37208,7.55E-05,2.57E-06,07/19/2004 0:00,07/18/2004 21:00,0,0
1566000,2004,7,-22.698538,-47.642881,384.9186,0,287.4642735,2.843257766,0.010513958,95332.83983,0.000108782,0.000137084,07/19/2004 3:00,07/19/2004 0:00,0,0
1576800,2004,7,-22.698538,-47.642881,388.9313,0,287.3202083,2.611852904,0.01052854,95227.89922,0.000221518,0.00027915,07/19/2004 6:00,07/19/2004 3:00,0,0
1587600,2004,7,-22.698538,-47.642881,390.1461,0,287.3045377,2.290757456,0.010615373,95148.13442,0.000389363,0.000490664,07/19/2004 9:00,07/19/2004 6:00,0,0
1598400,2004,7,-22.698538,-47.642881,393.7787,6.332275221,287.7606182,1.988825728,0.010951582,95264.1858,0.000465245,0.000586287,07/19/2004 12:00,07/19/2004 9:00,0.444191035,6.332275221
1609200,2004,7,-22.698538,-47.642881,396.2255,50.44554913,288.6159585,2.196618554,0.011637309,95232.75335,0.000500796,0.000631089,07/19/2004 15:00,07/19/2004 12:00,0.724669267,50.44554913
1620000,2004,7,-22.698538,-47.642881,396.5236,61.64865034,287.9477176,2.757474553,0.011213899,95048.00218,0.000416279,0.000524582,07/19/2004 18:00,07/19/2004 15:00,0.500435811,61.64865034
1630800,2004,7,-22.698538,-47.642881,395.742,13.61056235,287.1043396,3.532656514,0.0104967,95067.63354,0.000368585,0.00046448,07/19/2004 21:00,07/19/2004 18:00,0,13.61056235
1641600,2004,7,-22.698538,-47.642881,389.42572,0,286.5223466,3.642556524,0.009944571,95198.55166,0.000226012,0.000284813,07/20/2004 0:00,07/19/2004 21:00,0,0
1652400,2004,7,-22.698538,-47.642881,387.92102,0,288.1696043,2.424909567,0.010950916,95217.39147,2.22E-05,0,07/20/2004 3:00,07/20/2004 0:00,0,0
1663200,2004,7,-22.698538,-47.642881,386.83,0,287.8346588,2.336699623,0.010608719,95196.80913,0,0,07/20/2004 6:00,07/20/2004 3:00,0,0
1674000,2004,7,-22.698538,-47.642881,386.34122,0,287.5929856,2.277783802,0.01041944,95175.00319,0,0,07/20/2004 9:00,07/20/2004 6:00,0,0
1684800,2004,7,-22.698538,-47.642881,389.6633,30.28479779,288.2239823,2.643177804,0.010531884,95356.96143,0,0,07/20/2004 12:00,07/20/2004 9:00,0.446107401,30.28479779
1695600,2004,7,-22.698538,-47.642881,387.6136,312.0105075,291.2371606,3.628709115,0.011060508,95423.12535,1.62E-05,0,07/20/2004 15:00,07/20/2004 12:00,0.726935473,296.3715922
1706400,2004,7,-22.698538,-47.642881,389.47955,222.5163128,291.1443087,3.553466063,0.010996445,95288.45476,2.00E-05,0,07/20/2004 18:00,07/20/2004 15:00,0.502422331,207.4618555
1717200,2004,7,-22.698538,-47.642881,387.77023,46.57727083,289.0514323,3.052952057,0.010581001,95322.04407,0,0,07/20/2004 21:00,07/20/2004 18:00,0,46.57727083
1728000,2004,7,-22.698538,-47.642881,384.9618,0,288.0258675,2.738301969,0.010122646,95420.2106,0,0,07/21/2004 0:00,07/20/2004 21:00,0,0
1738800,2004,7,-22.698538,-47.642881,378.81717,0,287.6136111,3.213878034,0.009554217,95444.20208,0,0,07/21/2004 3:00,07/21/2004 0:00,0,0
1749600,2004,7,-22.698538,-47.642881,375.1697,0,286.9577076,3.001338209,0.009203972,95402.21231,0,0,07/21/2004 6:00,07/21/2004 3:00,0,0
1760400,2004,7,-22.698538,-47.642881,374.0838,0,286.6730733,2.892914228,0.009120959,95398.67999,0,0,07/21/2004 9:00,07/21/2004 6:00,0,0
1771200,2004,7,-22.698538,-47.642881,374.0336,66.09564413,287.6796776,3.992598743,0.009138492,95566.75849,0,0,07/21/2004 12:00,07/21/2004 9:00,0.448080173,66.09564413
1782000,2004,7,-22.698538,-47.642881,355.2651,506.0135711,292.1771142,3.661951907,0.00911066,95505.28626,0,0,07/21/2004 15:00,07/21/2004 12:00,0.729266103,361.664448
1792800,2004,7,-22.698538,-47.642881,363.09573,554.0191312,293.16256,3.287562978,0.009010178,95303.17813,0,0,07/21/2004 18:00,07/21/2004 15:00,0.504466865,166.8060592
1803600,2004,7,-22.698538,-47.642881,345.59024,147.0198017,289.8138649,2.781839585,0.008876666,95320.98896,0,0,07/21/2004 21:00,07/21/2004 18:00,0,147.0198017
1814400,2004,7,-22.698538,-47.642881,313.49814,0,286.8423913,2.751916315,0.008865124,95418.69379,0,0,07/22/2004 0:00,07/21/2004 21:00,0,0
1825200,2004,7,-22.698538,-47.642881,329.16608,0,285.3992047,2.453050661,0.009223609,95462.25229,0,0,07/22/2004 3:00,07/22/2004 0:00,0,0
1836000,2004,7,-22.698538,-47.642881,346.77777,0,284.7517709,2.190900058,0.008705378,95380.43128,0,0,07/22/2004 6:00,07/22/2004 3:00,0,0
1846800,2004,7,-22.698538,-47.642881,340.6331,0,284.2050575,2.019362958,0.008362874,95378.89856,0,0,07/22/2004 9:00,07/22/2004 6:00,0,0
1857600,2004,7,-22.698538,-47.642881,347.71472,83.51073233,285.39408,2.741853048,0.008353274,95573.28443,0,0,07/22/2004 12:00,07/22/2004 9:00,0.450108264,83.51073233
1868400,2004,7,-22.698538,-47.642881,337.23428,509.1314603,291.0627351,3.001583631,0.008884654,95594.15521,0,0,07/22/2004 15:00,07/22/2004 12:00,0.73165966,311.7352881
1879200,2004,7,-22.698538,-47.642881,351.48233,556.3107098,292.9977981,2.728195755,0.008959271,95385.92516,0,0,07/22/2004 18:00,07/22/2004 15:00,0.506568244,78.80694305
1890000,2004,7,-22.698538,-47.642881,363.11703,124.1952458,290.0853928,2.145601744,0.008973103,95402.03457,0,0,07/22/2004 21:00,07/22/2004 18:00,0,124.1952458
1900800,2004,7,-22.698538,-47.642881,317.08942,0,286.6239609,2.327452145,0.008968808,95503.01849,0,0,07/23/2004 0:00,07/22/2004 21:00,0,0
1911600,2004,7,-22.698538,-47.642881,299.96957,0,284.4486843,2.065417307,0.008366976,95474.82134,0,0,07/23/2004 3:00,07/23/2004 0:00,0,0
1922400,2004,7,-22.698538,-47.642881,302.07904,0,283.4226882,1.834505647,0.008075237,95394.78843,0,0,07/23/2004 6:00,07/23/2004 3:00,0,0
1933200,2004,7,-22.698538,-47.642881,328.9146,0,283.0881446,1.649314131,0.007851457,95380.86922,0,0,07/23/2004 9:00,07/23/2004 6:00,0,0
1944000,2004,7,-22.698538,-47.642881,334.5959,103.5327107,285.7322808,2.588268559,0.008040108,95628.43997,0,0,07/23/2004 12:00,07/23/2004 9:00,0.452190559,103.5327107
1954800,2004,7,-22.698538,-47.642881,343.35556,572.9834884,291.5939698,2.462650708,0.008840227,95613.25719,0,0,07/23/2004 15:00,07/23/2004 12:00,0.734114605,352.6320676
1965600,2004,7,-22.698538,-47.642881,362.87238,565.3115901,293.4162387,2.382095111,0.008511702,95419.87084,0,0,07/23/2004 18:00,07/23/2004 15:00,0.508725267,93.88102542
1976400,2004,7,-22.698538,-47.642881,354.57126,164.6536923,290.7765974,1.874848478,0.008330112,95415.03544,0,0,07/23/2004 21:00,07/23/2004 18:00,0,164.6536923
1987200,2004,7,-22.698538,-47.642881,314.1235,0,286.8813961,2.022900058,0.007892489,95512.91757,0,0,07/24/2004 0:00,07/23/2004 21:00,0,0
1998000,2004,7,-22.698538,-47.642881,288.49045,0,284.6252444,1.344747506,0.007671485,95594.56679,0,0,07/24/2004 3:00,07/24/2004 0:00,0,0
2008800,2004,7,-22.698538,-47.642881,277.47256,0,282.2649701,1.169224764,0.007207382,95512.76411,0,0,07/24/2004 6:00,07/24/2004 3:00,0,0
2019600,2004,7,-22.698538,-47.642881,267.35468,0,280.2624518,1.01730515,0.006622815,95523.67922,0,0,07/24/2004 9:00,07/24/2004 6:00,0,0
